1.889,0,0,-4.9375,0.0016868,6.4532,0.14902
1.904,0,0,-4.6875,0.0037514,5.9778,0.16232
1.915,0,0,-4.625,0.0078732,6.0921,0.1783
1.926,0,0,-4.625,0.012355,6.0276,0.1962
1.937,0,0,-4.5625,0.017543,5.8173,0.21705
1.953,0,0,-4.5,0.024012,6.2678,0.24115
1.964,0,0,-4.4375,0.033993,6.5856,0.26984
1.975,0,0,-4.4375,0.045268,6.8386,0.30303
1.986,0,0,-4.5625,0.061395,7.0015,0.34335
2.002,0,0,-4.8125,0.081377,7.1564,0.38904
2.013,0,0,-4.9375,0.10505,7.2172,0.44109
2.024,0,0,-5.125,0.13419,7.3104,0.50116
2.035,0,0,-5.25,0.16491,7.3633,0.5685
2.051,0,0,-5.5625,0.20341,7.4027,0.64189
2.062,0,0,-5.75,0.24581,7.4755,0.71988
2.073,0,0,-5.875,0.29911,7.5607,0.8066
2.084,0,0,-6,0.3588,7.705,0.90056
2.095,0,0,-6.125,0.41959,8.002,0.99663
2.11,0,0,-6.3125,0.48419,8.3781,1.0982
2.122,0,0,-6.375,0.55755,8.7839,1.2022
2.133,0,0,-6.4375,0.63437,8.3885,1.3045
2.144,0,0,-6.5,0.71741,8.0481,1.4102
2.159,0,0,-6.5625,0.80918,7.7262,1.5177
2.171,0,0,-6.625,0.90263,7.4273,1.6227
2.182,0,0,-6.6875,0.99794,7.1451,1.7257
2.193,0,0,-6.75,1.0995,6.8826,1.8268
2.209,0,0,-6.75,1.2009,6.6552,1.9242
2.22,0,0,-6.75,1.3191,6.4291,2.0247
2.233,0,0,-6.75,1.4417,6.2103,2.1275
2.244,0,0,-6.75,1.5737,5.9878,2.2356
2.258,0,0,-6.75,1.7146,5.7596,2.3473
2.269,0,0,-6.75,1.8597,5.5026,2.4557
2.28,0,0,-6.75,2.0268,5.2124,2.5702
2.291,0,0,-6.6875,2.2044,4.9018,2.6841
2.307,0,0,-6.625,2.3908,4.597,2.7975
2.318,0,0,-6.625,2.5899,4.2774,2.915
2.329,0,0,-6.5625,2.8136,3.9257,3.0341
2.34,0,0,-6.5625,3.0532,3.5771,3.1554
2.351,0,0,-6.5,3.307,3.2238,3.278
2.366,0,0,-6.4375,3.5695,2.8738,3.4017
2.377,0,0,-6.4375,3.8463,2.5102,3.5178
2.388,0,0,-6.5,4.1257,2.1507,3.634
2.399,0,0,-6.5,4.3923,1.8138,3.7381
2.415,0,0,-6.5625,4.6467,1.5022,3.8319
2.426,0,0,-6.5,4.8808,1.2166,3.9062
2.437,0,0,-6.4375,5.0756,0.96038,3.9603
2.448,0,0,-6.375,5.2263,0.74305,3.9992
2.464,0,0,-6.1875,5.323,0.57323,4.0124
2.475,0,0,-6.125,5.3514,0.43146,3.9853
2.486,0,0,-6,5.3252,0.30873,3.9198
2.497,0,0,-5.9375,5.2457,0.20909,3.8161
2.513,0,0,-5.8125,5.1028,0.14807,3.6751
2.524,0,0,-5.75,4.8906,0.093186,3.4982
2.535,0,0,-5.75,4.6062,0.053236,3.2919
2.546,0,0,-5.75,4.2792,0.020379,3.0602
2.562,0,0,-5.8125,3.9152,0.006849,2.8266
2.573,0,0,-5.875,3.5301,0,2.5852
2.584,0,0,-6,3.1296,0,2.3445
2.595,0,0,-6.1875,2.7242,0,2.0998
2.609,0,0,-6.3125,2.3224,0,1.8617
2.621,0,0,-6.75,1.9373,0,1.6265
2.632,0,0,-7,1.5816,0,1.3918
2.643,0,0,-7.25,1.2542,0,1.1709
2.654,0,0,-7.5625,0.97905,0,0.98305
2.666,0,0,-7.8125,0.74044,0,0.83109
2.679,0,0,-8.125,0.53848,0,0.71293
2.691,0,0,-8.75,0.36617,0,0.62324
2.702,9.1464e-05,0.00031026,-9.0625,0.23747,0,0.56081
2.713,0.00021866,0.00079527,-9.3125,0.16058,0,0.52149
2.725,0.00065457,0.0016403,-9.8125,0.11443,0,0.50006
2.739,0.0010109,0.002555,-10.812,0.081531,0,0.48183
2.75,0.0014229,0.003933,-11.188,0.062467,0,0.46603
2.761,0.0014054,0.0063327,-11.25,0.053236,0,0.45004
2.773,0.0025111,0.010023,-11.188,0.049267,0,0.43738
2.788,0.0043614,0.015721,-10.75,0.047867,0,0.42318
2.799,0.0081562,0.021394,-10.438,0.049208,0,0.41274
2.81,0.0131,0.026724,-10.125,0.053639,0,0.40623
2.821,0.01857,0.032544,-9.875,0.059338,0,0.39917
2.837,0.024772,0.038435,-9.6875,0.066139,0,0.39154
2.848,0.031595,0.044353,-9.625,0.072232,0,0.38181
2.859,0.038329,0.050517,-9.625,0.077173,0,0.37012
2.87,0.045193,0.056785,-9.5,0.081426,0,0.35686
2.886,0.052118,0.063152,-9.125,0.085428,0,0.3425
2.897,0.05897,0.069651,-8.75,0.088988,0,0.32647
2.908,0.065656,0.076246,-8.3125,0.089906,0,0.31045
2.919,0.072223,0.082766,-7.875,0.088886,0,0.29556
2.935,0.078699,0.088936,-7,0.087312,0,0.28312
2.946,0.084993,0.094806,-6.75,0.085152,0,0.27326
2.957,0.090798,0.10056,-6.625,0.081636,0,0.26482
2.968,0.096061,0.10621,-6.625,0.078004,0,0.25753
2.982,0.10073,0.1117,-6.625,0.074486,0,0.24933
2.994,0.10479,0.11697,-6.6875,0.070979,0,0.24286
3.006,0.10832,0.12171,-6.625,0.066604,0,0.23505
3.017,0.11129,0.12579,-6.5625,0.062362,0,0.22672
3.029,0.11358,0.12953,-6.4375,0.056884,0,0.21685
3.043,0.1149,0.13325,-6.3125,0.051549,0,0.20736
3.054,0.11518,0.13695,-6.25,0.046275,0,0.19858
3.065,0.11493,0.13963,-6.1875,0.040894,0,0.19132
3.076,0.11411,0.14148,-6.1875,0.03603,0,0.18595
3.092,0.11278,0.14238,-5.9375,0.030936,0,0.18201
3.103,0.11113,0.14208,-5.6875,0.027493,0,0.17866
3.114,0.10904,0.14081,-5.375,0.023904,0,0.173
3.125,0.10635,0.13885,-5,0.020719,0,0.16497
3.142,0.103,0.13661,-4.3125,0.018095,0,0.15469
3.154,0.098418,0.13496,-4.375,0.015752,0,0.14439
3.165,0.092621,0.13351,-4.8125,0.013107,0,0.13506
3.181,0.086051,0.13163,-6.1875,0.010309,0,0.12676
3.192,0.078959,0.12886,-6.75,0.0076203,0,0.12019
3.204,0.071861,0.12452,-7.25,0.0050613,0,0.11482
3.215,0.06515,0.11892,-7.6875,0.0044463,0,0.11008
3.23,0.059479,0.11208,-8.4375,0.0038519,0,0.10582
3.241,0.055748,0.10401,-8.75,0.0033607,0,0.10108
3.252,0.054842,0.095392,-9,0.0029517,0.0015125,0.095351
3.264,0.05903,0.087501,-9.25,0.0022126,0.052266,0.087723
3.279,0.06871,0.079995,-9.875,0.0016801,0.20526,0.080436
3.29,0.083006,0.072389,-10.125,0.0010238,0.53656,0.073511
3.301,0.10013,0.062355,-10.312,0.00049128,1.0583,0.067271
3.316,0.11912,0.050353,-10.75,0,1.7875,0.06205
3.327,0.13941,0.036469,-10.812,0,1.8992,0.057728
3.338,0,0,-10.75,0,2.2985,0.053677
3.349,0,0,-10.5,0,2.7801,0.050049
3.361,0,0,-10.125,0,3.2902,0.046123
3.374,0,0,-10.438,0,3.8791,0.042865
3.385,0,0,-10.562,0,4.6389,0.039417
3.396,0,0,-8.3125,0,5.4915,0.036566
3.407,0,0,-6.6875,0,6.405,0.032976
3.423,0,0,-7.1875,0,7.3561,0.029894
3.434,0,0,-6.4375,0,8.3312,0.027822
3.445,0,0,-6.5625,0,9.3226,0.027611
3.456,0,0,-7.25,0,10.212,0.026723
3.472,0,0,-7.9375,0,10.896,0.025577
3.483,0,0,-8.125,0,11.313,0.024241
3.494,0,0,-8.0625,0,11.522,0.022274
3.505,0,0,-7.875,0,12.263,0.020833
3.521,0,0,-7.5625,0,12.612,0.019793
3.532,0,0,-7.5,0,12.835,0.019793
3.543,0,0,-7.4375,0,12.944,0.020516
3.554,0,0,-7.4375,0,12.895,0.022016
3.57,0,0,-7.375,0,12.561,0.023946
3.581,0,0,-7.3125,0,12.055,0.029822
3.592,0,0,-7.1875,0.0011554,11.438,0.038659
3.605,0,0,-7,0.00322,10.784,0.050554
3.62,0,0,-6.6875,0.006148,10.008,0.063495
3.632,0,0,-6.5,0.011199,9.1366,0.077239
3.643,0,0,-6.375,0.017834,8.1777,0.096939
3.654,0,0,-6.25,0.025549,7.1639,0.11867
3.669,0,0,-5.9375,0.033974,7.0497,0.14288
3.681,0,0,-5.75,0.044675,6.9007,0.17083
3.692,0,0,-5.625,0.057225,6.8011,0.20514
3.703,0,0,-5.5625,0.075575,6.7895,0.24666
3.718,0,0,-5.3125,0.09676,6.7973,0.29037
3.73,0,0,-5.25,0.12057,6.8494,0.34371
3.741,0,0,-5.1875,0.14934,6.9561,0.40347
3.752,0,0,-5.125,0.18767,7.1501,0.46942
3.767,0,0,-5.0625,0.2332,7.3916,0.54006
3.779,0,0,-5,0.2967,7.6496,0.62274
3.79,0,0,-4.9375,0.38941,7.8571,0.72681
3.801,0,0,-4.875,0.50822,8.1224,0.83857
3.812,0,0,-4.75,0.64856,8.3848,0.95662
3.826,0,0,-4.625,0.82272,8.7022,1.081
3.837,0,0,-4.5625,1.062,9.0415,1.2139
3.848,0,0,-4.5,1.3392,8.4981,1.3642
3.859,0,0,-4.4375,1.6675,7.9497,1.5192
3.874,0,0,-4.375,2.0372,7.3852,1.6776
3.885,0,0,-4.3125,2.4637,6.7641,1.8508
3.896,0,0,-4.25,2.9308,6.1299,2.0334
3.907,0,0,-4.125,3.4341,5.5136,2.2137
3.923,0,0,-3.9375,3.9635,4.9133,2.3993
3.934,0,0,-3.875,4.5513,4.3058,2.5922
3.945,0,0,-3.8125,5.1757,3.7204,2.7821
3.956,0,0,-3.75,5.8232,3.1659,2.9621
3.972,0,0,-3.5625,6.4815,2.6619,3.1174
3.983,0,0,-3.5,7.1536,2.1957,3.2523
3.994,0,0,-3.4375,7.8206,1.7628,3.3547
4.005,0,0,-3.375,8.4451,1.362,3.4122
4.021,0,0,-3.125,8.9765,1.0209,3.4093
4.032,0,0,-2.9375,9.4106,0.74008,3.3464
4.043,0,0,-2.625,9.5766,0.49903,3.2393
4.056,0,0,-2.375,9.5485,0.31045,3.1016
4.07,0,0,-1.75,9.3339,0.19457,2.9276
4.082,0,0,-1.4375,8.9833,0.11663,2.7322
4.093,0,0,-1.0625,8.5155,0.061303,2.5183
4.104,0,0,-0.75,7.9838,0.015814,2.286
4.12,0,0,-0.4375,7.3641,0.0029935,2.0371
4.132,0,0,1.125,6.6946,0,1.7773
4.143,0,0,2,5.9825,0,1.5129
4.154,0,0,3.125,5.2294,0,1.248
4.165,0,0,4.4375,4.4355,0.0015125,0.99457
4.177,0,0,5.6875,3.6232,0.0028986,0.76647
4.188,0,0,7.125,2.8178,0.0028986,0.57138
4.201,0.00034249,0.00050097,10.375,2.0394,0.0028986,0.42601
4.212,0.00071391,0.0014374,12.375,1.3198,0.0028986,0.32009
4.223,0.0011244,0.0026135,14.438,0.81477,0.0028986,0.24869
4.235,0.001821,0.0040653,16.688,0.4606,0.0028986,0.19785
4.249,0.0029204,0.0059815,21.938,0.23028,0.0028986,0.16005
4.26,0.0042506,0.0088965,24.625,0.0926,0.0028986,0.1302
4.271,0.0048904,0.013931,26.938,0.03333,0.0028986,0.11068
4.283,0.0063707,0.021996,28.25,0.006937,0.0028986,0.096933
4.298,0.0096456,0.030672,28.5,0.00049128,0.0028986,0.086231
4.309,0.015137,0.039581,28.125,0,0.0028986,0.081073
4.32,0.022873,0.048406,27.438,0,0.0028986,0.075464
4.331,0.031224,0.057567,26.375,0,0.0028986,0.070684
4.347,0.040284,0.066899,23.062,0,0.0013861,0.066088
4.358,0.049854,0.076333,21.188,0,0,0.060999
4.369,0.059476,0.085786,19.25,0,0,0.055254
4.38,0.068694,0.095204,17.5,0,0,0.049043
4.391,0.077461,0.10457,15.875,0,0,0.043236
4.406,0.085576,0.11387,13.125,0,0,0.038459
4.417,0.093087,0.12305,12,0,0,0.033806
4.428,0.10013,0.13196,11,0,0,0.030174
4.439,0.10681,0.14037,9.9375,0,0,0.027049
4.45,0.11295,0.14844,8.8125,0,0,0.024576
4.465,0.11825,0.15641,6.4375,0,0,0.02234
4.476,0.12274,0.1641,5.1875,0,0,0.019868
4.487,0.12638,0.17139,4.0625,0,0,0.017092
4.498,0.12884,0.17814,3,0,0,0.014251
4.509,0.13018,0.18431,2.0625,0,0,0.011389
4.523,0.13042,0.18984,1.1875,0,0,0.0084387
4.534,0.12954,0.19472,-0.3125,0,0,0.0060309
4.545,0.12754,0.19886,-0.9375,0,0,0.0041582
4.556,0.12444,0.20213,-1.5,0,0,0.002751
4.567,0.12004,0.20454,-2,0,0,0.0018043
4.579,0.11434,0.20641,-2.5625,0,0,0.0010238
4.593,0.10704,0.20843,-3.9375,0,0,0.00051188
4.604,0.098367,0.21126,-4.75,0,0,0
4.615,0.088926,0.21418,-5.5625,0,0,0
4.626,0.079644,0.21619,-6.375,0,0,0
4.642,0.071262,0.21709,-7.875,0,0,0
4.653,0.064697,0.21713,-8.5625,0,0,0
4.664,0.061348,0.21645,-9.3125,0,0,0
4.675,0.062409,0.21482,-10.062,0,0,0
4.686,0.068753,0.2121,-10.812,0,0,0
4.701,0.079916,0.20821,-12.125,0,0,0
4.712,0.095157,0.20338,-12.75,0,0,0
4.723,0.11392,0.19795,-13.375,0,0.042543,0
4.734,0.13522,0.19093,-14,0,0.15432,0
4.745,0.15843,0.18217,-14.5,0,0.33676,0
4.76,0.18312,0.17155,-14.938,0,0.66408,0
4.771,0.20912,0.15926,-14.75,0,1.1651,0
4.782,0.23633,0.14567,-14.438,0,1.8301,0
4.793,0.26455,0.13125,-13.938,0,2.6331,0
4.804,0,0,-13.438,0,2.8417,0
4.816,0,0,-12.875,0,3.1383,0
4.827,0,0,-12.375,0,3.5025,0
4.84,0,0,-12.5,0,3.9747,0
4.851,0,0,-9.875,0,4.5636,0
4.862,0,0,-7.8125,0,5.2249,0
4.874,0,0,-7.375,0,5.9293,0
4.888,0,0,-6.5,0,6.6446,0
4.899,0,0,-5.9375,0,7.3173,0
4.91,0,0,-6.4375,0,7.8458,0.000409
4.921,0,0,-7.375,0,8.2523,0.00083855
4.937,0,0,-8.6875,0,8.4838,0.0011859
4.948,0,0,-9.0625,0,8.4833,0.002216
4.959,0,0,-9.125,0,8.2445,0.0041739
4.97,0,0,-8.9375,0.0035651,7.8057,0.0068627
4.981,0,0,-8.4375,0.0077542,7.8936,0.010273
4.998,0,0,-7.4375,0.015762,7.8057,0.013838
5.009,0,0,-7,0.032737,7.4902,0.01866
5.02,0,0,-6.5625,0.05952,7.8495,0.024543
5.035,0,0,-6.125,0.090013,8.0546,0.031775
5.053,0,0,-5.125,0.13028,8.1483,0.04196
5.064,0,0,-4.875,0.19707,8.1292,0.055766
5.075,0,0,-4.6875,0.27647,8.079,0.079207
5.086,0,0,-4.5,0.36904,7.9898,0.10947
5.101,0,0,-4.1875,0.47624,7.946,0.14991
5.112,0,0,-4.0625,0.59738,7.8853,0.20481
5.123,0,0,-3.8125,0.7342,7.8196,0.2732
5.134,0,0,-3.5625,0.88444,7.7722,0.35072
5.15,0,0,-3.25,1.0459,7.7594,0.44733
5.161,0,0,-3.25,1.2344,7.7585,0.56517
5.172,0,0,-3.3125,1.4396,7.7816,0.69944
5.183,0,0,-3.375,1.6576,7.8458,0.845
5.199,0,0,-3.625,1.8889,8.0263,1.0027
5.21,0,0,-3.8125,2.1542,7.377,1.186
5.221,0,0,-4,2.4729,6.7225,1.3789
5.232,0,0,-4.125,2.8142,6.0791,1.5845
5.247,0,0,-4.1875,3.1682,5.4906,1.7998
5.259,0,0,-4.3125,3.5353,4.8993,2.0144
5.27,0,0,-4.375,3.9244,4.3276,2.235
5.281,0,0,-4.375,4.3336,3.7707,2.4576
5.294,0,0,-4.375,4.7804,3.2588,2.6797
5.306,0,0,-4.4375,5.251,2.772,2.8998
5.317,0,0,-4.4375,5.7577,2.3187,3.1274
5.328,0,0,-4.375,6.2867,1.9053,3.34
5.339,0,0,-4.3125,6.8396,1.542,3.5405
5.351,0,0,-4.25,7.3895,1.2225,3.7277
5.362,0,0,-4.1875,7.9397,0.94958,3.8958
5.376,0,0,-4,8.4786,0.72041,4.0338
5.387,0,0,-3.8125,8.9627,0.53818,4.1208
5.399,0,0,-3.625,9.3749,0.39876,4.1693
5.41,0,0,-3.4375,9.7363,0.28699,4.1839
5.424,0,0,-3,10.013,0.19024,4.152
5.435,0,0,-2.8125,10.162,0.11661,4.0586
5.449,0,0,-2.625,10.167,0.062115,3.9127
5.46,0,0,-2.4375,10.021,0.022564,3.7346
5.474,0,0,-2.125,9.6806,0.0062336,3.5259
5.485,0,0,-1.9375,9.1914,0,3.2911
5.496,0,0,-1.8125,8.5893,0,3.0346
5.508,0,0,-1.6875,7.9212,0,2.7647
5.522,0,0,-1.6875,7.1828,0,2.4777
5.533,0,0,-1.8125,6.4248,0,2.1743
5.544,0,0,-1.75,5.6486,0,1.8743
5.556,0,0,-1.75,4.8614,0,1.5859
5.571,0,0,-1.8125,4.0852,0,1.3198
5.582,0,0,-1.75,3.3238,0,1.0796
5.593,0,0,-1.8125,2.5809,0,0.85793
5.605,0.00044862,0.00060103,-1.8125,1.8833,0,0.66866
5.62,0.0010486,0.001621,-1.75,1.2882,0,0.53058
5.631,0.0017549,0.0030193,-1.5,0.80091,0,0.43137
5.642,0.0030806,0.004746,-1.0625,0.43105,0,0.35181
5.653,0.0045496,0.0068813,-0.3125,0.20331,0,0.2887
5.669,0.0063116,0.0094799,2.0625,0.085078,0,0.24012
5.68,0.0086101,0.012547,3.75,0.030197,0,0.19472
5.691,0.011616,0.016281,5.5,0.0078477,0,0.15738
5.702,0.016743,0.025194,6.8125,0.0012601,0,0.12605
5.713,0.023744,0.03793,7.3125,0,0,0.10706
5.728,0.031366,0.052147,6.875,0,0,0.092471
5.74,0.039753,0.066687,6.5,0,0,0.083256
5.751,0.049053,0.080766,6.3125,0,0,0.077847
5.762,0.05911,0.094675,6.0625,0,0,0.075094
5.777,0.070341,0.10863,5.3125,0,0,0.07182
5.789,0.08232,0.12266,4.625,0,0,0.069577
5.8,0.094667,0.13678,3.6875,0,0,0.067677
5.811,0.10678,0.15057,2.6875,0,0,0.06646
5.825,0.11858,0.16406,1.875,0,0,0.063905
5.838,0.1298,0.17729,0.8125,0,0,0.061583
5.849,0.14022,0.19016,0.4375,0,0,0.058165
5.86,0.14993,0.20251,0.1875,0.00032688,0,0.056164
5.874,0.15911,0.21415,0.0625,0.0012528,0,0.054499
5.887,0.16776,0.22491,-0.125,0.0025129,0,0.053939
5.899,0.17592,0.23487,-0.3125,0.0028603,0,0.053169
