4,0.11,-0.13,0.09,0.007777778,-0.01222222,0.008888889,13.875,-3.1875,-40.5625,-23.3125,-0.4375,324.5625,0.8409926,6.505682,0.1520132
20,0.07,-0.06,0.06,0.03111111,0.01,0.02111111,13.5,-2.0625,-40.25,-23.3125,-0.5625,324.5,0.7172367,6.493951,0.135693
31,0.06,-0.03,0.01,0.03555556,0.007777778,0.01888889,13.5,-2.0625,-40.25,-23.3125,-0.5625,324.5,0.6859872,6.493951,0.1293452
42,0.09,-0.01,0.01,0.03444445,0.007777778,0.01777778,13.5,-2.0625,-40.25,-23.3125,-0.5625,324.5,0.6881863,6.493951,0.1256383
53,0.09,-0.04,0.1,0.02666667,0.007777778,0.01666667,14.25,-3.1875,-38.6875,-23.3125,-0.625,324.5,0.6911263,6.458962,0.1263781
67,0.1,0.01,0.0,0.02444444,0.008888889,0.01555556,14.25,-3.1875,-38.6875,-23.3125,-0.625,324.5,0.638141,6.493951,0.1175528
78,0.1,-0.06,0.03,0.007777778,0.005555556,0.006666667,14.25,-3.1875,-38.6875,-23.3125,-0.625,324.5,0.6332782,6.493951,0.1190158
89,0.08,-0.09,0.04,0.007777778,0.006666667,0.007777778,14.25,-3.1875,-38.6875,-23.3125,-0.625,324.5,0.634665,6.505682,0.1190158
100,0.06,-0.09,0.11,0.01,0.003333333,0.005555556,13.1875,-3.1875,-39.0625,-23.3125,-0.625,324.5,0.6236274,6.505682,0.1157284
114,0.09,-0.07,0.1,0.01222222,0.0,0.006666667,13.1875,-3.1875,-39.0625,-23.3125,-0.625,324.5,0.625687,6.505682,0.1157284
125,0.09,-0.07,0.0,0.01333333,0.004444445,0.007777778,13.1875,-3.1875,-39.0625,-23.3125,-0.625,324.5,0.6181569,6.505682,0.1117318
136,0.16,0.0,0.0,0.01444444,0.002222222,0.008888889,13.1875,-3.1875,-39.0625,-23.3125,-0.625,324.5,0.625687,6.552976,0.1153641
147,0.08,-0.05,0.03,0.001111111,0.002222222,0.003333333,14.5625,-3.875,-39.75,-23.3125,-0.625,324.5,0.6339713,6.661514,0.1102843
161,0.08,-0.15,0.02,-0.01,-0.004444445,-0.002222222,14.5625,-3.875,-39.75,-23.3125,-0.625,324.5,0.6388378,7.006051,0.128231
172,-0.08,-0.4,0.08,0.01111111,-0.02666667,0.01777778,14.5625,-3.875,-39.75,-23.25,-0.625,324.5,0.6395349,7.267054,0.1315789
183,-0.1,-0.3,0.15,0.04666667,-0.04555555,0.03444445,14.5625,-3.875,-39.75,-23.25,-0.625,324.4375,0.6388378,7.560239,0.1168224
194,-0.01,0.28,0.08,0.08777779,-0.05666667,0.04444445,13.875,-3.5625,-40.5625,-23.1875,-0.6875,324.4375,0.6772403,7.825799,0.1190158
208,0.07,0.77,-0.04,0.05777778,-0.05888889,0.03444445,13.875,-3.5625,-40.5625,-23.125,-0.75,324.4375,0.733243,8.229165,0.08963622
219,0.0,0.42,0.0,-0.09,-0.08555555,-0.04222222,13.875,-3.5625,-40.5625,-23.125,-0.6875,324.4375,0.8173466,8.518606,0.08893538
230,-0.02,0.02,0.15,-0.1377778,-0.1077778,-0.07111111,13.875,-3.5625,-40.5625,-23.0625,-0.5625,324.5,0.8409926,8.967064,0.09350394
241,0.29,-0.06,-0.08,-0.1333333,-0.1188889,-0.08222222,13.875,-3.5625,-39.5,-23.0,-0.5,324.5,0.9043561,9.153967,0.120849
255,0.23,-0.74,0.16,-0.1288889,-0.1033333,-0.06555556,13.875,-3.5625,-39.5,-22.875,-0.375,324.5625,0.9697527,9.781792,0.1624586
266,0.34,-0.9,0.08,0.03444445,-0.03444445,0.007777778,13.875,-3.5625,-39.5,-22.875,-0.375,324.5625,0.9990114,9.853583,0.1687223
277,0.29,-0.67,0.14,0.08666667,-0.004444445,0.04666667,13.875,-3.5625,-39.5,-22.875,-0.4375,324.5,0.9980238,10.20134,0.1683292
288,0.26,-0.3,0.11,0.1477778,0.01888889,0.07333333,15.0,-2.875,-40.25,-22.875,-0.5625,324.5,1.006944,10.25281,0.1616795
302,0.06,-0.2,0.21,0.1655555,0.03666667,0.09111111,15.0,-2.875,-40.25,-22.9375,-0.75,324.4375,0.9794208,10.38352,0.1609013
313,-0.07,0.42,0.13,0.1811111,0.04888889,0.08333334,15.0,-2.875,-40.25,-22.9375,-0.875,324.4375,0.9784501,10.38352,0.1609013
324,0.04,0.61,0.01,0.14,0.03888889,0.06777778,15.0,-2.875,-40.25,-22.9375,-1.0,324.375,0.9678293,10.41002,0.1616795
335,0.11,0.57,0.01,0.08555555,0.03,0.03777778,12.75,-3.1875,-39.875,-23.0,-1.0625,324.375,0.963035,10.43665,0.1671512
